1.050000e+01	7.890080e+00	2.769417e-01	1.500000e+02	1.050000e+01	7.982903e+00	2.844908e-01	1.020000e+02	1.050000e+01	8.033700e+00	2.621147e-01	6.300000e+01	1.050000e+01	8.021327e+00	2.232315e-01	1.000000e+01	1.050000e+01	7.907746e+00	0.000000e+00	1.000000e+00	1.050000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.070000e+01	7.904188e+00	4.157009e-01	5.800000e+01	1.070000e+01	8.018952e+00	2.660609e-01	4.000000e+01	1.070000e+01	8.088070e+00	2.277211e-01	1.400000e+01	1.070000e+01	8.594403e+00	0.000000e+00	1.000000e+00	1.070000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.070000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.090000e+01	8.193421e+00	2.260022e-01	3.600000e+01	1.090000e+01	8.234571e+00	2.847100e-01	2.000000e+01	1.090000e+01	8.275026e+00	2.326794e-01	1.100000e+01	1.090000e+01	8.466010e+00	9.818459e-02	2.000000e+00	1.090000e+01	8.562683e+00	0.000000e+00	1.000000e+00	1.090000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.110000e+01	8.294369e+00	2.454140e-01	2.900000e+01	1.110000e+01	8.320820e+00	1.493163e-01	1.200000e+01	1.110000e+01	8.373931e+00	1.421068e-01	6.000000e+00	1.110000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.110000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.110000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.130000e+01	8.457878e+00	1.644285e-01	2.000000e+01	1.130000e+01	8.540555e+00	1.586232e-01	7.000000e+00	1.130000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.130000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.130000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.130000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.150000e+01	8.567648e+00	1.991758e-01	4.000000e+00	1.150000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.150000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.150000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.150000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.150000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.170000e+01	8.712475e+00	1.222076e-01	2.000000e+00	1.170000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.170000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.170000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.170000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.170000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.190000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.190000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.190000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.190000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.190000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.190000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.210000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.210000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.210000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.210000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.210000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.210000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.230000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.230000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.230000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.230000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.230000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.230000e+01	0.000000e+00	0.000000e+00	0.000000e+00
