7.950000e+00	1.386270e-03	7.950000e+00	1.513743e-03	7.950000e+00	1.147258e-03	7.950000e+00	3.664851e-04	7.950000e+00	6.373655e-05	7.950000e+00	0.000000e+00
8.050000e+00	8.923116e-04	8.050000e+00	8.126410e-04	8.050000e+00	7.648385e-04	8.050000e+00	3.027486e-04	8.050000e+00	3.186827e-05	8.050000e+00	0.000000e+00
8.150000e+00	7.648385e-04	8.150000e+00	7.807727e-04	8.150000e+00	5.417606e-04	8.150000e+00	7.967068e-05	8.150000e+00	1.593414e-05	8.150000e+00	0.000000e+00
8.250000e+00	4.461558e-04	8.250000e+00	3.186827e-04	8.250000e+00	3.027486e-04	8.250000e+00	7.967068e-05	8.250000e+00	1.593414e-05	8.250000e+00	0.000000e+00
8.350000e+00	4.302217e-04	8.350000e+00	3.027486e-04	8.350000e+00	1.752755e-04	8.350000e+00	4.780241e-05	8.350000e+00	0.000000e+00	8.350000e+00	0.000000e+00
8.450000e+00	2.390120e-04	8.450000e+00	1.593414e-04	8.450000e+00	6.373655e-05	8.450000e+00	3.186827e-05	8.450000e+00	0.000000e+00	8.450000e+00	0.000000e+00
8.550000e+00	1.912096e-04	8.550000e+00	9.560482e-05	8.550000e+00	7.967068e-05	8.550000e+00	3.186827e-05	8.550000e+00	1.593414e-05	8.550000e+00	0.000000e+00
8.650000e+00	9.560482e-05	8.650000e+00	6.373655e-05	8.650000e+00	1.593414e-05	8.650000e+00	0.000000e+00	8.650000e+00	0.000000e+00	8.650000e+00	0.000000e+00
8.750000e+00	6.373655e-05	8.750000e+00	3.186827e-05	8.750000e+00	0.000000e+00	8.750000e+00	0.000000e+00	8.750000e+00	0.000000e+00	8.750000e+00	0.000000e+00
8.850000e+00	3.186827e-05	8.850000e+00	0.000000e+00	8.850000e+00	0.000000e+00	8.850000e+00	0.000000e+00	8.850000e+00	0.000000e+00	8.850000e+00	0.000000e+00
8.950000e+00	0.000000e+00	8.950000e+00	0.000000e+00	8.950000e+00	0.000000e+00	8.950000e+00	0.000000e+00	8.950000e+00	0.000000e+00	8.950000e+00	0.000000e+00
9.050000e+00	0.000000e+00	9.050000e+00	0.000000e+00	9.050000e+00	0.000000e+00	9.050000e+00	0.000000e+00	9.050000e+00	0.000000e+00	9.050000e+00	0.000000e+00
9.150000e+00	0.000000e+00	9.150000e+00	0.000000e+00	9.150000e+00	0.000000e+00	9.150000e+00	0.000000e+00	9.150000e+00	0.000000e+00	9.150000e+00	0.000000e+00
9.250000e+00	0.000000e+00	9.250000e+00	0.000000e+00	9.250000e+00	0.000000e+00	9.250000e+00	0.000000e+00	9.250000e+00	0.000000e+00	9.250000e+00	0.000000e+00
9.350000e+00	0.000000e+00	9.350000e+00	0.000000e+00	9.350000e+00	0.000000e+00	9.350000e+00	0.000000e+00	9.350000e+00	0.000000e+00	9.350000e+00	0.000000e+00
9.450000e+00	0.000000e+00	9.450000e+00	0.000000e+00	9.450000e+00	0.000000e+00	9.450000e+00	0.000000e+00	9.450000e+00	0.000000e+00	9.450000e+00	0.000000e+00
9.550000e+00	0.000000e+00	9.550000e+00	0.000000e+00	9.550000e+00	0.000000e+00	9.550000e+00	0.000000e+00	9.550000e+00	0.000000e+00	9.550000e+00	0.000000e+00
9.650000e+00	0.000000e+00	9.650000e+00	0.000000e+00	9.650000e+00	0.000000e+00	9.650000e+00	0.000000e+00	9.650000e+00	0.000000e+00	9.650000e+00	0.000000e+00
9.750000e+00	0.000000e+00	9.750000e+00	0.000000e+00	9.750000e+00	0.000000e+00	9.750000e+00	0.000000e+00	9.750000e+00	0.000000e+00	9.750000e+00	0.000000e+00
9.850000e+00	0.000000e+00	9.850000e+00	0.000000e+00	9.850000e+00	0.000000e+00	9.850000e+00	0.000000e+00	9.850000e+00	0.000000e+00	9.850000e+00	0.000000e+00
9.950000e+00	0.000000e+00	9.950000e+00	0.000000e+00	9.950000e+00	0.000000e+00	9.950000e+00	0.000000e+00	9.950000e+00	0.000000e+00	9.950000e+00	0.000000e+00
1.005000e+01	0.000000e+00	1.005000e+01	0.000000e+00	1.005000e+01	0.000000e+00	1.005000e+01	0.000000e+00	1.005000e+01	0.000000e+00	1.005000e+01	0.000000e+00
1.015000e+01	0.000000e+00	1.015000e+01	0.000000e+00	1.015000e+01	0.000000e+00	1.015000e+01	0.000000e+00	1.015000e+01	0.000000e+00	1.015000e+01	0.000000e+00
1.025000e+01	0.000000e+00	1.025000e+01	0.000000e+00	1.025000e+01	0.000000e+00	1.025000e+01	0.000000e+00	1.025000e+01	0.000000e+00	1.025000e+01	0.000000e+00
1.035000e+01	0.000000e+00	1.035000e+01	0.000000e+00	1.035000e+01	0.000000e+00	1.035000e+01	0.000000e+00	1.035000e+01	0.000000e+00	1.035000e+01	0.000000e+00
1.045000e+01	0.000000e+00	1.045000e+01	0.000000e+00	1.045000e+01	0.000000e+00	1.045000e+01	0.000000e+00	1.045000e+01	0.000000e+00	1.045000e+01	0.000000e+00
1.055000e+01	0.000000e+00	1.055000e+01	0.000000e+00	1.055000e+01	0.000000e+00	1.055000e+01	0.000000e+00	1.055000e+01	0.000000e+00	1.055000e+01	0.000000e+00
1.065000e+01	0.000000e+00	1.065000e+01	0.000000e+00	1.065000e+01	0.000000e+00	1.065000e+01	0.000000e+00	1.065000e+01	0.000000e+00	1.065000e+01	0.000000e+00
1.075000e+01	0.000000e+00	1.075000e+01	0.000000e+00	1.075000e+01	0.000000e+00	1.075000e+01	0.000000e+00	1.075000e+01	0.000000e+00	1.075000e+01	0.000000e+00
1.085000e+01	0.000000e+00	1.085000e+01	0.000000e+00	1.085000e+01	0.000000e+00	1.085000e+01	0.000000e+00	1.085000e+01	0.000000e+00	1.085000e+01	0.000000e+00
