9.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.299999e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.299999e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.299999e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.299999e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.299999e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.299999e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.700001e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.700001e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.700001e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.700001e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.700001e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.700001e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.900000e+00	6.838075e+00	6.338089e-01	8.500000e+01	9.900000e+00	6.882602e+00	5.868283e-01	8.100000e+01	9.900000e+00	6.968430e+00	5.712401e-01	9.100000e+01	9.900000e+00	6.829196e+00	6.727774e-01	1.190000e+02	9.900000e+00	6.745987e+00	6.721541e-01	1.260000e+02	9.900000e+00	6.495811e+00	6.828450e-01	1.530000e+02
1.010000e+01	6.847865e+00	6.558981e-01	5.820000e+02	1.010000e+01	6.846817e+00	5.869022e-01	4.140000e+02	1.010000e+01	6.908953e+00	5.987752e-01	4.460000e+02	1.010000e+01	6.837914e+00	6.462402e-01	6.450000e+02	1.010000e+01	6.661272e+00	6.812730e-01	8.390000e+02	1.010000e+01	6.420334e+00	7.425734e-01	9.370000e+02
1.030000e+01	7.055228e+00	5.934140e-01	4.547000e+03	1.030000e+01	7.006284e+00	5.820020e-01	3.897000e+03	1.030000e+01	6.974306e+00	5.889103e-01	4.051000e+03	1.030000e+01	6.949893e+00	5.654002e-01	4.663000e+03	1.030000e+01	6.873495e+00	5.939254e-01	4.822000e+03	1.030000e+01	6.815910e+00	5.813102e-01	4.338000e+03
1.050000e+01	7.637526e+00	4.157072e-01	6.151000e+03	1.050000e+01	7.476150e+00	4.450742e-01	6.891000e+03	1.050000e+01	7.394201e+00	4.404939e-01	7.322000e+03	1.050000e+01	7.344235e+00	3.997918e-01	7.334000e+03	1.050000e+01	7.342835e+00	3.893899e-01	6.686000e+03	1.050000e+01	7.355227e+00	3.675360e-01	5.043000e+03
1.070000e+01	8.109924e+00	2.957462e-01	4.855000e+03	1.070000e+01	7.944427e+00	2.985124e-01	5.591000e+03	1.070000e+01	7.852658e+00	3.080977e-01	5.961000e+03	1.070000e+01	7.804703e+00	3.138746e-01	5.965000e+03	1.070000e+01	7.810815e+00	3.083544e-01	4.996000e+03	1.070000e+01	7.808082e+00	2.855442e-01	3.624000e+03
1.090000e+01	8.484398e+00	2.673760e-01	3.422000e+03	1.090000e+01	8.355714e+00	2.676311e-01	3.880000e+03	1.090000e+01	8.287248e+00	2.902712e-01	4.190000e+03	1.090000e+01	8.267190e+00	3.157133e-01	4.018000e+03	1.090000e+01	8.244996e+00	3.150441e-01	3.421000e+03	1.090000e+01	8.216424e+00	2.963098e-01	2.238000e+03
1.110000e+01	8.906599e+00	3.380970e-01	2.390000e+03	1.110000e+01	8.782234e+00	3.503219e-01	2.675000e+03	1.110000e+01	8.750531e+00	3.324828e-01	2.885000e+03	1.110000e+01	8.674133e+00	3.699710e-01	2.899000e+03	1.110000e+01	8.632845e+00	3.752225e-01	2.226000e+03	1.110000e+01	8.583908e+00	3.203103e-01	1.400000e+03
1.130000e+01	9.358644e+00	4.198816e-01	1.704000e+03	1.130000e+01	9.217740e+00	4.246532e-01	1.949000e+03	1.130000e+01	9.123455e+00	4.466824e-01	2.089000e+03	1.130000e+01	9.040652e+00	4.310151e-01	1.854000e+03	1.130000e+01	8.945874e+00	4.287601e-01	1.488000e+03	1.130000e+01	8.841223e+00	4.344528e-01	8.540000e+02
1.150000e+01	9.697495e+00	6.019266e-01	1.197000e+03	1.150000e+01	9.529333e+00	6.029523e-01	1.407000e+03	1.150000e+01	9.396937e+00	6.226988e-01	1.456000e+03	1.150000e+01	9.267687e+00	5.971244e-01	1.348000e+03	1.150000e+01	9.142666e+00	6.112567e-01	9.450000e+02	1.150000e+01	9.073635e+00	5.959015e-01	5.110000e+02
1.170000e+01	9.915023e+00	7.581300e-01	8.830000e+02	1.170000e+01	9.702387e+00	7.924253e-01	1.045000e+03	1.170000e+01	9.593772e+00	7.503882e-01	1.147000e+03	1.170000e+01	9.418338e+00	7.490934e-01	9.290000e+02	1.170000e+01	9.356695e+00	7.201677e-01	5.970000e+02	1.170000e+01	9.190621e+00	7.786618e-01	2.730000e+02
1.190000e+01	9.912334e+00	9.604536e-01	7.320000e+02	1.190000e+01	9.738432e+00	9.491428e-01	8.120000e+02	1.190000e+01	9.659021e+00	9.390454e-01	8.380000e+02	1.190000e+01	9.463405e+00	8.950907e-01	7.990000e+02	1.190000e+01	9.429416e+00	8.463867e-01	4.320000e+02	1.190000e+01	9.344819e+00	8.453004e-01	1.580000e+02
1.210000e+01	9.820472e+00	1.042750e+00	5.840000e+02	1.210000e+01	9.768301e+00	1.024540e+00	6.740000e+02	1.210000e+01	9.627574e+00	1.017461e+00	7.240000e+02	1.210000e+01	9.535875e+00	9.605610e-01	5.690000e+02	1.210000e+01	9.463864e+00	9.465019e-01	2.840000e+02	1.210000e+01	9.463443e+00	8.994844e-01	1.010000e+02
